site,source,isbn,title,authors
eksmo,https://eksmo.ru/book/tsvetnye-videnya-ITD130483/,978-5-699-52062-6,Цветные виденья,Лиснянская И.Л.
igra_slov,https://igraslov.store/product/sorokin-v-normalnaya-istoriya-ast-eksklass-myagk/,978-5-17-172874-8,Сорокин В. Нормальная история,Владимир Сорокин
eksmo,https://eksmo.ru/book/kartochnye-igry-preferans-bridzh-king-i-belot-ITD130491/,978-5-699-45655-0,"Карточные игры: преферанс, бридж, кинг и белот",Сергей Ребрин
eksmo,https://eksmo.ru/book/russkiy-bilyard-bolshaya-illyustrirovannaya-entsiklopediya-ITD130493/,978-5-699-46506-4,Русский бильярд. Большая иллюстрированная энциклопедия,Жилин Леонид
igra_slov,https://igraslov.store/product/olkott-l-m-malenkie-zhenshhiny-ast-eksklass-myagk/,978-5-17-117371-5,Олкотт Л.М. Маленькие женщины,Луиза Мэй Олкотт
eksmo,https://eksmo.ru/book/vyshivka-lentami-ot-miniatyur-do-slozhnykh-kompozitsiy-ITD130496/,978-5-699-49722-5,Вышивка лентами: от миниатюр до сложных композиций,Людмила Невзгодина
labirint,https://www.labirint.ru/books/69103/,978-5-9524-3345-8,Приятная ночь для убийства: Джеймс Чейз,Чейз Джеймс Хедли
eksmo,https://eksmo.ru/book/ukrasheniya-iz-bisera-uroki-pleteniya-dlya-nachinayushchikh-ITD130498/,978-5-699-51161-7,Украшения из бисера: уроки плетения для начинающих,Татьяна Шнуровозова
labirint,https://www.labirint.ru/books/69155/,978-5-389-02703-9,Ромео и Джульетта: Уильям Шекспир,Шекспир Уильям
igra_slov,https://igraslov.store/product/blyum-k-pastuh-i-tkachiha-eksmo-magistral-klap/,978-5-04-199489-1,Блюм К. Пастух и Ткачиха,Клара Блюм
labirint,https://www.labirint.ru/books/69204/,978-5-9922-2041-4,"Киндрэт. Кровные братья: Пехов, Бычкова, Турчанинова","Пехов Алексей Юрьевич, Бычкова Елена Александровна, Турчанинова Наталья Владимировна"
eksmo,https://eksmo.ru/book/ukrasheniya-iz-bisera-s-elementami-obemnykh-tsvetov-ITD130495/,978-5-699-52606-2,Украшения из бисера с элементами объемных цветов,Вирко Е.В.
igra_slov,https://igraslov.store/product/leskov-n-ledi-makbet-mtsenskogo-uezda-eksmo-magistral-klap/,978-5-04-211308-6,Лесков Н. Леди Макбет Мценского уезда,Николай Лесков
eksmo,https://eksmo.ru/book/zagotovki-na-zimu-bolshaya-kniga-retseptov-ITD134590/,978-5-699-49998-4,Заготовки на зиму. Большая книга рецептов,
eksmo,https://eksmo.ru/book/bremya-ITD138100/,978-5-699-48419-5,Бремя,Дженет Уинтерсон
eksmo,https://eksmo.ru/book/deti-zemli-kniga-tretya-okhotniki-na-mamontov-ITD138804/,978-5-699-49954-0,Дети Земли. Книга третья. Охотники на мамонтов,Джин М. Ауэл
labirint,https://www.labirint.ru/books/69249/,5-483-00061-7,"Секс и деньги. Как я жил, дышал, читал, писал, любил, ненавидел, мечтал и пил в мужском журнале: Марк Дэпин",Дэпин Марк
eksmo,https://eksmo.ru/book/konservirovannye-griby-ITD139428/,978-5-699-50952-2,Консервированные грибы,
igra_slov,https://igraslov.store/product/dzyunitiro-tanidzaki-pohvala-teni-ast-eksklass-myagk/,978-5-17-170674-6,Дзюнъитиро Танидзаки. Похвала тени,Дзюнъитиро Танидзаки
eksmo,https://eksmo.ru/book/ptitsy-evropeyskoy-chasti-rossii-ITD140129/,978-5-699-47452-3,Птицы Европейской части России,Вишневский В.А.
igra_slov,https://igraslov.store/product/harari-yu-n-21-urok-dlya-xxi-veka-sindbad-myagk/,978-5-00131-137-9,Харари Ю. Н. 21 урок для XXI века,Юваль Ной Харари
labirint,https://www.labirint.ru/books/69250/,5-483-00060-9,Грязные танцы: Роберт Крейг,Крейг Роберт
eksmo,https://eksmo.ru/book/dekorativnye-obemnye-tsvety-v-tekhnike-ganutel-ITD162832/,978-5-699-52302-3,Декоративные объемные цветы в технике ганутель,"Анна Зайцева, Евгения Моисеева"
eksmo,https://eksmo.ru/book/ledi-makbet-mtsenskogo-uezda-ITD162831/,978-5-699-52032-9,Леди Макбет Мценского уезда,Лесков Н.
labirint,https://www.labirint.ru/books/69254/,978-5-88503-311-4,Нефрит - камень спокойствия: Юрий Липовский,Липовский Юрий Олегович
igra_slov,https://igraslov.store/product/harari-yu-n-homo-deus-kratkaya-istoriya-budushhego-sindbad-myagk/,978-5-906837-77-6,Харари Ю. Н. Homo Deus. Краткая история будущего,Юваль Ной Харари
eksmo,https://eksmo.ru/book/kniga-sovetov-po-vyzhivaniyu-v-shkole-ITD162833/,978-5-699-50717-7,Книга советов по выживанию в школе,Веркин Э.
eksmo,https://eksmo.ru/book/orakul-2013-universalnyy-instrument-obshcheniya-s-podsoznaniem-kniga-karty-i-platok-dlya-gadaniya-v--ITD162835/,978-5-699-50179-3,"Оракул 2013. Универсальный инструмент общения с подсознанием (книга, карты и платок для гадания в футляре)",Дэвид К.
labirint,https://www.labirint.ru/books/69257/,5-483-00039-0,Животная любовь: Катя Ланге-Мюллер,Ланге-Мюллер Катя
eksmo,https://eksmo.ru/book/ispoved-ITD162842/,978-5-699-50361-2,Исповедь,Жан-Жак Руссо
igra_slov,https://igraslov.store/product/van-h-zhivopis-tanka-shans-tvyord/,978-5-907277-47-2,Ван Х. Живопись танка,Худяков Д. А.
eksmo,https://eksmo.ru/book/shapochki-shlyapki-i-aksessuary-vyazannye-kryuchkom-ITD162841/,978-5-699-53052-6,"Шапочки, шляпки и аксессуары, вязанные крючком",Ольга Литвина
labirint,https://www.labirint.ru/books/69261/,978-5-88503-313-8,Баня. Лечебный эффект: мифы и реальность: Иван Неумывакин,Неумывакин Иван Павлович
igra_slov,https://igraslov.store/product/sun-guanlun-istoriya-kitajskoj-nauki-i-tehniki-shans-istoricheskie-besedy-klap/,978-5-906892-82-9,Сунь Гуаньлун. История китайской науки и техники,Сунь Гуаньлун
eksmo,https://eksmo.ru/book/metrolend-ITD162843/,978-5-699-52113-5,Метроленд,Барнс Д.
eksmo,https://eksmo.ru/book/kak-vse-nachinalos-apple-paypal-yahoo-i-eshche-20-istoriy-izvestnykh-startapov-glazami-ikh-osnovatel-ITD162846/,978-5-699-50371-1,"Как все начиналось: Apple, PayPal, Yahoo! и еще 20 историй известных стартапов глазами их основателей",Ливингстон Джессика
igra_slov,https://igraslov.store/product/makyuen-i-ditya-vo-vremeni-eksmo-klap/,978-5-04-097405-4,Макьюэн И. Дитя во времени,Иэн Макьюэн
eksmo,https://eksmo.ru/book/khudeem-vmeste-s-kseniey-borodinoy-o-dietakh-tabletkakh-sporte-stile-i-zhenskom-schaste-ITD162855/,978-5-699-51624-7,"Худеем вместе с Ксенией Бородиной. О диетах, таблетках, спорте, стиле и… женском счастье",Бородина К.
labirint,https://www.labirint.ru/books/69263/,978-5-88503-332-9,Чеснок. Мифы и реальность: Иван Неумывакин,Неумывакин Иван Павлович
eksmo,https://eksmo.ru/book/richard-brenson-10-sekretov-vedeniya-biznesa-sozdatelya-brenda-virgin-ITD162851/,978-5-699-50844-0,Ричард Брэнсон. 10 секретов ведения бизнеса создателя бренда Virgin,Дирлав Д.
eksmo,https://eksmo.ru/book/uspekh-ezhednevnik-na-2012-god-ITD162853/,978-5-699-50851-8,Успех. Ежедневник на 2012 год,
labirint,https://www.labirint.ru/books/69266/,5-483-00057-9,Сады Кассандры. Пятерка Мечей: Роман: Наталья Солнцева,Солнцева Наталья Анатольевна
igra_slov,https://igraslov.store/product/dan-yuj-uroki-suzhdenij-i-besed-temperatura-i-tsvet-konfutsiya-shans-klap/,978-5-907015-68-5,Дань Юй. Уроки Суждений и бесед: температура и цвет Конфуция,Дань Юй
igra_slov,https://igraslov.store/product/shitenburg-l-maks-fon-syudov-seans-seans-litsa-klap/,978-5-6047263-4-1,Шитенбург Л. Макс фон Сюдов,Лилия Шитенбург
eksmo,https://eksmo.ru/book/mozg-i-schaste-zagadki-sovremennoy-neyropsikhologii-ITD162847/,978-5-699-51684-1,Мозг и счастье. Загадки современной нейропсихологии,Хансон Р.; Мендиус Р.
eksmo,https://eksmo.ru/book/pervyy-opyt-ITD162857/,978-5-699-51241-6,Первый опыт,Лазарева Я.
eksmo,https://eksmo.ru/book/glashenka-ITD162859/,978-5-699-51687-2,Глашенька,Сотникова Т.А.
igra_slov,https://igraslov.store/product/li-b-istoriya-traditsionnogo-kitajskogo-teatra-shans-istoricheskie-besedy-klap/,978-5-906892-81-2,Ли Б. История традиционного китайского театра,Шанс
eksmo,https://eksmo.ru/book/999-posledniy-khranitel-ITD162858/,978-5-699-52077-0,999. Последний хранитель,Мартильи К.
labirint,https://www.labirint.ru/books/69351/,5-7793-0870-5,Питер Пауль Рубенс: Инесса Чудовская,Чудовская Инесса Сергеевна
eksmo,https://eksmo.ru/book/agnets-ITD162863/,978-5-699-52114-2,Агнец,Мур Кристофер
labirint,https://www.labirint.ru/books/69534/,985-483-379-8,Занимательная математика: Клаудия Заславски,Заславски Клаудия
igra_slov,https://igraslov.store/product/van-yu-istoriya-huanhe-shans-istoricheskie-besedy-klap/,9785906892805,Ван Ю. История Хуанхэ,Ван Юйлэй
eksmo,https://eksmo.ru/book/praga-ITD162862/,978-5-699-45619-2,Прага,
igra_slov,https://igraslov.store/product/rasmussen-s-smert-prihodit-v-klub-vyazaniya-gorodets-klap/,978-5-907358-58-4,Расмуссен С. Смерть приходит в клуб вязания,Стайнтор Расмуссен
labirint,https://www.labirint.ru/books/69539/,978-5-94455-412-3,Английский в таблицах и схемах для младших школьников: Ольга Ушакова,Ушакова Ольга Дмитриевна
eksmo,https://eksmo.ru/book/tyazhelyy-tank-pantera-pervaya-polnaya-entsiklopediya-ITD162866/,978-5-699-52001-5,Тяжелый танк «ПАНТЕРА» Первая полная энциклопедия,Максим Коломиец
eksmo,https://eksmo.ru/book/4-entsiklopediya-detskogo-sada-ITD162867/,978-5-699-50496-1,4+ Энциклопедия детского сада,Ульева Е.А.
eksmo,https://eksmo.ru/book/gorod-smerti-ITD162868/,978-5-699-53121-9,Город смерти,Глумов В.
igra_slov,https://igraslov.store/product/bystrov-e-fadeeva-o-zbanatskij-o-rodnye-zemli-ocherki-transformatsii-zemelnyh-otnoshenij-v-rossii-commonplace-klap/,978-5-6044850-4-0,"Быстров Е., Фадеева О., Збанацкий О. Родные земли. Очерки трансформации земельных отношений в России","Быстров Егор, Фадеева Ольга, Збанацкий Олег"
eksmo,https://eksmo.ru/book/vozmezdie-polnoluniya-ITD162875/,978-5-699-50399-5,Возмездие полнолуния,Лазарева Я.
labirint,https://www.labirint.ru/books/69600/,5-7057-0683-9,"Военно-патриотическое воспитание в школе. Сборник мероприятий к празднованию Дня Победы: Видякин, Касаткина, Усатова","Видякин Михаил, Касаткина Н.А., Усатова И. О."
eksmo,https://eksmo.ru/book/maski-chernogo-arlekina-ITD162871/,978-5-699-52922-3,Маски Черного Арлекина,"Торин В., Яковлев О."
labirint,https://www.labirint.ru/books/69547/,5-227-01847-2,Белый шарик матроса Вильсона: Владислав Крапивин,Крапивин Владислав Петрович
eksmo,https://eksmo.ru/book/tayna-ottsa-brauna-ITD162897/,978-5-699-51546-2,Тайна отца Брауна,Г.К. Честертон
igra_slov,https://igraslov.store/product/markes-g-more-ischezayushhih-vremen-ast-biblioklass-super/,978-5-17-148013-4,Маркес Г. Море исчезающих времен,Габриэль Гарсиа Маркес
labirint,https://www.labirint.ru/books/69605/,978-5-89173-8473,Русско-турецкий разговорник,"Виктория Плюс, 2021"
eksmo,https://eksmo.ru/book/velikie-svyatye-rossii-ITD162896/,978-5-699-51197-6,Великие святые России (книга в футляре),
igra_slov,https://igraslov.store/product/petchett-e-gollandskij-dom-sindbad-super/,978-5-00131-231-4,Пэтчетт Э. Голландский дом,Кумыш С.
eksmo,https://eksmo.ru/book/dikie-zhivotnye-rossii-ITD162883/,978-5-699-51660-5,Дикие животные России,
eksmo,https://eksmo.ru/book/yarost-sokola-ITD162885/,978-5-699-52183-8,Ярость Сокола,Шалыгин В.В.
labirint,https://www.labirint.ru/books/69609/,9-78-589173-990-1,Словарь синонимов русского языка. Словарь антонимов русского языка,Михайлова О. В.
